ID_ATIV_ECON_ESTABELECIMENTO,CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,ENDERECO_COMPLETO,NOME,NOME_FANTASIA,GEOMETRIA,CDB,COORDS
141194,5611201.0,18-11-2014,NÃO,"AVENIDA AMERICO VESPUCIO, 865, APARECIDA, BELO HORIZONTE, MG, BRASIL",ALINE CRISTINA FERREIRA MATOS 06430691608,ESTABELECIMENTO SEM NOME,POINT (609109.64 7800136.68),0,"-19.8913875, -43.9571467"
140623,5611201.0,01-11-2014,SIM,"RUA CASTELO, 274, NOVO GLORIA, BELO HORIZONTE, MG, BRASIL",ESMERALDA ALBINA DE PAULA MOREIRA 68367449649,ESTABELECIMENTO SEM NOME,POINT (603222.56 7798705.88),0,"-19.9052276, -44.0132952"
140285,5611205.0,22-10-2014,NÃO,"RUA SANTA CECILIA, 663, VILA VISTA ALEGRE, BELO HORIZONTE, MG, BRASIL",ELIAS PIRES NORMANDIA 03224777605,ESTABELECIMENTO SEM NOME,POINT (605784.68 7793406.15),0,"-19.9528274, -43.9890070"
140888,5611201.0,10-11-2014,NÃO,"RUA PROFESSOR AIMORE DUTRA, 905, VILA SAO JOAO BATISTA, BELO HORIZONTE, MG, BRASIL",MARGARIDA MARIA JULIO 97910112653,ESTABELECIMENTO SEM NOME,POINT (608355.61 7807940.35),0,"-19.8233871, -43.9625056"
140639,5611201.0,03-11-2014,NÃO,"RUA DOUTOR CRISTIANO REZENDE, 1782, BONSUCESSO, BELO HORIZONTE, MG, BRASIL",ANA BEATRIZ SANTOS GOMES 06524008685,ESTABELECIMENTO SEM NOME,POINT (605925.32 7789807.41),0,"-19.9865324, -43.9885272"
141130,5611201.0,17-11-2014,SIM,"AVENIDA SILVA LOBO, 2029, GRAJAU, BELO HORIZONTE, MG, BRASIL",ARREDA PRA CA RESTAURANATE LTDA,ESTABELECIMENTO SEM NOME,POINT (608198.35 7794697.13),0,"-19.9390534, -43.9680222"
141142,5611201.0,17-11-2014,SIM,"AVENIDA HALLEY, 211, SANTA LUCIA, BELO HORIZONTE, MG, BRASIL",SUSHI2GO DELIVERY LTDA.,SUSHI2GO,POINT (610224.65 7792387.78),0,"-19.9615623, -43.9465693"
140655,5611201.0,03-11-2014,NÃO,"AVENIDA AFONSO PENA, 952, CENTRO, BELO HORIZONTE, MG, BRASIL",ALCINEIA PEREIRA DA SILVA 75428288604,ESTABELECIMENTO SEM NOME,POINT (611209.28 7796856.72),0,"-19.9214163, -43.9373639"
140323,5611201.0,23-10-2014,SIM,"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, BELO HORIZONTE, MG, BRASIL",ALIMENTICIA MINAS GRILL GOURMET BH SHOPPING LTDA,MINAS GRILL GOURMET,POINT (610255.56 7790988.27),0,
140335,5611201.0,23-10-2014,SIM,"RUA DIORITA, 156, PRADO, BELO HORIZONTE, MG, BRASIL",RESTAURANTE PRATO FINO REFEICOES LTDA,PRATO FINO REFEICOES,POINT (608128.71 7797014.62),0,"-19.9201699, -43.9667762"
140939,5611201.0,11-11-2014,NÃO,"AVENIDA DO CONTORNO, 9287, PRADO, BELO HORIZONTE, MG, BRASIL",UNIVERSO COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS LTDA,MR. BENTO,POINT (609034.90 7796225.91),0,"-19.9253205, -43.9583366"
140947,5611201.0,11-11-2014,NÃO,"AVENIDA BRASIL, 112, SANTA EFIGENIA, BELO HORIZONTE, MG, BRASIL",DGUST COMERCIO DE ALIMENTOS LTDA,OS DOIS CARA,POINT (612877.17 7796575.24),0,"-19.9241342, -43.9214530"
140365,5611204.0,24-10-2014,NÃO,"AVENIDA AFONSO PENA, 2712, SAVASSI, BELO HORIZONTE, MG, BRASIL","BAR, RESTAURANTE E LANCHONETE AMSTERDAM LTDA",AMSTERDAM,POINT (612098.32 7795322.44),0,"-19.9368400, -43.9276623"
140963,5611201.0,11-11-2014,NÃO,"RUA DOUTOR ARISTIDES DE PINHO, 465, PALMEIRAS, BELO HORIZONTE, MG, BRASIL",PAULINO PEREIRA NETO (RESTAURANTE),REUSTAURANTE PAULINO,POINT (606549.28 7790754.56),0,"-19.9762396, -43.9812545"
140975,5611201.0,11-11-2014,NÃO,"AVENIDA OLEGARIO MACIEL, 742, CENTRO, BELO HORIZONTE, MG, BRASIL",MASSA MERCADO LTDA,MASSA MERCADO,POINT (610450.30 7796980.71),0,"-19.9209162, -43.9445593"
140976,5611201.0,06-09-2018,NÃO,"RUA PROFESSORA BARTIRA MOURAO, 458, BURITIS, BELO HORIZONTE, MG, BRASIL",NATALIA DE LIMA MACIEL 09750600665,ESTABELECIMENTO SEM NOME,POINT (608006.06 7791711.85),0,"-19.9691788, -43.9679532"
140052,5611201.0,15-10-2014,NÃO,"RUA JOSE CLETO, 1085, SANTA CRUZ, BELO HORIZONTE, MG, BRASIL",DORINALVA BRANDAO FIGUEIRA 57504458600,ESTABELECIMENTO SEM NOME,POINT (610838.40 7802278.81),0,"-19.8765417, -43.9315160"
140384,5611204.0,24-10-2014,SIM,"RUA CRUZEIRO DO SUL, 1158, MIRAMAR, BELO HORIZONTE, MG, BRASIL",FABIO DE MOURA CAMPOS 07670701609,ESTABELECIMENTO SEM NOME,POINT (603597.21 7788555.50),0,"-19.9942491, -44.0105506"
140398,5611204.0,26-10-2014,NÃO,"RUA FERNAO DIAS, 1119, ALTO VERA CRUZ, BELO HORIZONTE, MG, BRASIL",LAYANNE KARINE PIRES MOREIRA 11131352637,ESTABELECIMENTO SEM NOME,POINT (616072.07 7798036.78),0,"-19.9126521, -43.8906578"
141234,5611204.0,19-11-2014,NÃO,"RUA CONEGO TRINDADE, 575, APOLONIA, BELO HORIZONTE, MG, BRASIL",ADAILTON SEVERO FILHO 93639627687,ESTABELECIMENTO SEM NOME,POINT (605707.02 7807487.76),0,"-19.8217050, -43.9909804"
141244,5611201.0,19-11-2014,NÃO,"RUA MANOEL ELIAS DE AGUIAR, 160, OURO PRETO, BELO HORIZONTE, MG, BRASIL",JUSCELITA PAULA DOS SANTOS 03491265690,ESTABELECIMENTO SEM NOME,POINT (605646.48 7802062.09),0,"-19.8741557, -43.9882869"
141251,5611204.0,19-11-2014,SIM,"AVENIDA SANTA ALBERTINA, 375, CASA BRANCA, BELO HORIZONTE, MG, BRASIL",EDELSON ALVES PEGO 13010485697,ESTABELECIMENTO SEM NOME,POINT (616415.04 7799545.72),0,"-19.8941786, -43.8875828"
140092,5611201.0,16-10-2014,SIM,"RUA DOUTOR JOAO MIRANDA, 8, DONA CLARA, BELO HORIZONTE, MG, BRASIL",21.242.178 EVANDRO DUARTE ANDRADE,ESTABELECIMENTO SEM NOME,POINT (611512.93 7803487.83),0,"-19.8612876, -43.9362088"
138826,5611204.0,12-09-2014,NÃO,"RUA MACHADO DE ASSIS, 4, LAGOINHA, BELO HORIZONTE, MG, BRASIL",ANTONIO CARLOS DOS SANTOS 00670051608,ESTABELECIMENTO SEM NOME,POINT (610251.72 7798534.64),0,"-19.9064050, -43.9467789"
139147,5611201.0,20-09-2014,SIM,"RUA CONCEICAO DO CANINDE, 620, SAO GABRIEL, BELO HORIZONTE, MG, BRASIL",ANTONIA ELIZABETH CAMPOS,COMIDA CASEIRA DA BETH,POINT (614339.79 7804668.60),0,"-19.8528586, -43.9088417"
139153,5611201.0,20-09-2014,NÃO,"RUA PADRE LEOPOLDO MERTENS, 1342, SAO FRANCISCO, BELO HORIZONTE, MG, BRASIL",CARLOS APARECIDA BARBOSA DOS SANTOS 06248533652,ESTABELECIMENTO SEM NOME,POINT (608679.65 7801574.58),0,"-19.8774596, -43.9603864"
139837,5611204.0,09-10-2014,NÃO,"RUA PITT, 351, UNIAO, BELO HORIZONTE, MG, BRASIL",FAUSTO GIL ALVES COSTA 99970074504,ESTABELECIMENTO SEM NOME,POINT (612408.97 7801180.61),0,"-19.8857664, -43.9210642"
138830,5611204.0,12-09-2014,NÃO,"BECO CICERO ALVES, 35, ALTO VERA CRUZ, BELO HORIZONTE, MG, BRASIL",GERALDO CEZAR GODINHO LTDA,ESTABELECIMENTO SEM NOME,POINT (616024.25 7798363.09),0,
139168,5611201.0,22-09-2014,SIM,"RUA ALBERTO CINTRA, 74, UNIAO, BELO HORIZONTE, MG, BRASIL",VACA LOKA ESPETOS E BUFFET LTDA,VACA LOKA,POINT (612163.50 7801432.06),0,"-19.8845105, -43.9292189"
139170,5611204.0,22-09-2014,NÃO,"RUA MARIA COLARES PACHECO, 80, DIAMANTE, BELO HORIZONTE, MG, BRASIL",ELIANA DE OLIVEIRA GOMES PARREIRAS 97191000600,ESTABELECIMENTO SEM NOME,POINT (601280.38 7789711.98),0,"-19.9867504, -44.0316710"
138866,5611201.0,15-09-2014,NÃO,"RUA FLOR DE LA, 155, JARDIM ALVORADA, BELO HORIZONTE, MG, BRASIL",INDIANA COMERCIO E SERVICOS LTDA,ESTABELECIMENTO SEM NOME,POINT (606340.68 7799187.89),0,"-19.9004257, -43.9850532"
139182,5611204.0,22-09-2014,NÃO,"RUA CONDE DE MONTE CRISTO, 158, IPIRANGA, BELO HORIZONTE, MG, BRASIL",SELMA XAVIER DOS SANTOS 02672672660,ESTABELECIMENTO SEM NOME,POINT (611817.09 7801634.75),0,"-19.8786565, -43.9314508"
139878,5611204.0,09-10-2014,NÃO,"RUA RADIALISTA MARIO ROSA, 70, CEU AZUL, BELO HORIZONTE, MG, BRASIL",ANA PAULA OLIVEIRA DE SOUZA FRANCISCO 03645446605,ESTABELECIMENTO SEM NOME,POINT (604443.81 7808554.80),0,"-19.8163161, -44.0030994"
138880,5611201.0,15-09-2014,NÃO,"AVENIDA OLINTO MEIRELES, 1658, SANTA HELENA, BELO HORIZONTE, MG, BRASIL",MARCO ANTONIO CARMANINI RODRIGUES 01214541690,ESTABELECIMENTO SEM NOME,POINT (603655.54 7789771.14),0,"-19.9839755, -44.0097011"
138888,5611201.0,15-09-2014,NÃO,"RUA FERNAO DIAS, 570, ALTO VERA CRUZ, BELO HORIZONTE, MG, BRASIL",ANGELO MARCONI SILVA DE OLIVEIRA 04534938667,ESTABELECIMENTO SEM NOME,POINT (615970.49 7798208.66),0,"-19.9126521, -43.8906578"
139229,5611201.0,23-09-2014,NÃO,"AVENIDA LUIZ PAULO FRANCO, 603, BELVEDERE, BELO HORIZONTE, MG, BRASIL",JRJ MAGALHAES ALIMENTOS LTDA.,PIZZARIA BELVEDERE,POINT (610748.90 7790978.09),0,"-19.9729790, -43.9373734"
139589,5611204.0,02-10-2014,NÃO,"RUA PITAGORAS, 439, NAZARE, BELO HORIZONTE, MG, BRASIL",MANOEL MENDES SANTOS MARTINS 02940852626,ESTABELECIMENTO SEM NOME,POINT (615334.67 7804323.99),0,"-19.8530167, -43.8985378"
139592,5611201.0,02-10-2014,NÃO,"RUA DAVID FONSECA, 1360, MILIONARIOS, BELO HORIZONTE, MG, BRASIL",VANESSA FERREIRA BARROS 06900579620,ESTABELECIMENTO SEM NOME,POINT (604132.13 7790505.39),0,
138921,5611201.0,16-09-2014,NÃO,"AVENIDA PERIMETRAL, 947, VILA PINHO, BELO HORIZONTE, MG, BRASIL",IVANEIDE FRANCISCA DOS SANTOS 76459918449,ESTABELECIMENTO SEM NOME,POINT (601947.21 7787958.62),0,"-20.0007799, -44.0267207"
139595,5611201.0,02-10-2014,SIM,"RUA ELISIO DE BRITO, 991, BOA VISTA, BELO HORIZONTE, MG, BRASIL",O RANCHO RESTAURANTE & CHOPERIA LTDA,O RANCHO,POINT (615275.25 7799827.88),0,"-19.8956264, -43.9036927"
138953,5611201.0,16-09-2014,SIM,"RUA SANTOS, 264, JARDIM AMERICA, BELO HORIZONTE, MG, BRASIL",BOOGIE OOGIE BAR E RESTAURANTE LTDA,BOOGIE OOGIE,POINT (607053.60 7794825.29),30,"-19.9505422, -43.9707656"
139265,5611201.0,24-09-2014,SIM,"RUA VINTE E OITO DE SETEMBRO, 475, ESPLANADA, BELO HORIZONTE, MG, BRASIL",COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,RESTAURANTE VO ONDINA,POINT (614484.96 7798664.98),0,
139630,5611201.0,03-10-2014,NÃO,"RUA MANOEL ELIAS DE AGUIAR, 25, OURO PRETO, BELO HORIZONTE, MG, BRASIL",JOSIANE RENATA SCIARRA DE GODOY 144.438.468-67 LTDA,ESTABELECIMENTO SEM NOME,POINT (605904.86 7802114.05),0,"-19.8741557, -43.9882869"
139631,5611201.0,03-10-2014,NÃO,"RUA JOSE GONCALVES, 710, BARREIRO, BELO HORIZONTE, MG, BRASIL",VINICIUS ALEXANDRE DIEGUES 66835569620,ESTABELECIMENTO SEM NOME,POINT (602307.96 7790598.65),0,"-19.9751075, -44.0228932"
139298,5611201.0,24-09-2014,SIM,"RUA DESEMBARGADOR BRAULIO, 1540, ALTO VERA CRUZ, BELO HORIZONTE, MG, BRASIL",CRISART EVENTOS LTDA,ARTE DO SABOR - BUFFET E EVENTOS,POINT (616239.48 7797672.17),0,"-19.9046261, -43.8915653"
139299,5611201.0,07-02-2022,NÃO,"AVENIDA MARECHAL ESPERIDIAO ROSAS, 400, CAMPUS UFMG, BELO HORIZONTE, MG, BRASIL",CRISART EVENTOS LTDA,ESTABELECIMENTO SEM NOME,POINT (608960.13 7802427.97),0,"-19.8723543, -43.9578066"
139300,5611201.0,21-07-2023,SIM,"AVENIDA DO CONTORNO, 2787, SANTA EFIGENIA, BELO HORIZONTE, MG, BRASIL",CRISART EVENTOS LTDA,ESTABELECIMENTO SEM NOME,POINT (612797.53 7796827.03),0,"-19.9208827, -43.9219217"
139301,5611201.0,24-03-2025,SIM,"RUA DA BAHIA, 2115, SAVASSI, BELO HORIZONTE, MG, BRASIL",CRISART EVENTOS LTDA,ESTABELECIMENTO SEM NOME,POINT (610966.51 7795534.38),0,"-19.9334891, -43.9394434"
139649,5611204.0,03-10-2014,NÃO,"RUA ALBERTO CINTRA, 322, UNIAO, BELO HORIZONTE, MG, BRASIL",S&S BAR E PETISCOS LTDA,BAR DO MAGAL,POINT (612149.39 7801223.11),0,"-19.8845105, -43.9292189"
139651,5611204.0,03-10-2014,NÃO,"RUA HEMATITA, 468, CAICARAS, BELO HORIZONTE, MG, BRASIL",SAIANNY OLIVIA PEREIRA TEIXEIRA 08531881650,ESTABELECIMENTO SEM NOME,POINT (607772.57 7798254.98),0,"-19.9089733, -43.9697765"
139964,5611204.0,13-10-2014,NÃO,"RUA ERICO VERISSIMO, 180, SAO JOAO BATISTA, BELO HORIZONTE, MG, BRASIL",ELIO DE RAMOS 58391290620,ESTABELECIMENTO SEM NOME,POINT (608416.23 7808274.45),0,"-19.8152539, -43.9696626"
139006,5611205.0,17-09-2014,SIM,"RUA BOM DESPACHO, 2, SANTA TEREZA, BELO HORIZONTE, MG, BRASIL",ESPETO CASTRO MONTEIRO LTDA,ESPETO DA ESQUINA,POINT (613676.76 7797503.27),0,"-19.9145044, -43.9115152"
139918,5611204.0,10-10-2014,NÃO,"RUA NAIR PENTAGNA GUIMARAES, 36, HELIOPOLIS, BELO HORIZONTE, MG, BRASIL",ANDERSON MARCIO DE CARVALHO 09101074679,ESTABELECIMENTO SEM NOME,POINT (611038.49 7805159.25),0,"-19.8429290, -43.9398802"
139701,5611204.0,06-10-2014,NÃO,"RUA ILHA BELA, 37, ITAIPU, BELO HORIZONTE, MG, BRASIL",MOISES LOPES DE SOUZA 09202326630,ESTABELECIMENTO SEM NOME,POINT (599162.73 7788986.12),0,"-19.9923845, -44.0519346"
139039,5611201.0,18-09-2014,NÃO,"RUA URSULA PAULINO, 1950, BETANIA, BELO HORIZONTE, MG, BRASIL",CHEVALS DISTRIBUIDORA DE ALIMENTOS LTDA,CELEIRO DE MINAS,POINT (605493.26 7792059.76),0,"-19.9572874, -43.9862460"
138729,5611201.0,10-09-2014,NÃO,"RUA LEOPOLDINA, 806, SANTO ANTONIO, BELO HORIZONTE, MG, BRASIL",SERGIO AUGUSTO DE OLIVEIRA JUNIOR 05341233689,ESTABELECIMENTO SEM NOME,POINT (610695.52 7794045.17),0,"-19.9470184, -43.9420964"
139055,5611204.0,18-09-2014,NÃO,"RUA LINDOLFO DEODORO, 503, SALGADO FILHO, BELO HORIZONTE, MG, BRASIL",JOSE DE LIMA SILVA 01399540661,BAR DOS MENINOS,POINT (606869.83 7794883.73),27,"-19.9396503, -43.9789774"
139065,5611201.0,18-09-2014,SIM,"AVENIDA CONSUL ANTONIO CADAR, 117, SANTA LUCIA, BELO HORIZONTE, MG, BRASIL",CADAR ALIMENTACAO LTDA,O JARDIM,POINT (609859.74 7793175.10),0,"-19.9586297, -43.9500656"
139409,5611204.0,27-09-2014,NÃO,"RUA MONTE HOREBE, 35, RIBEIRO DE ABREU, BELO HORIZONTE, MG, BRASIL",JOANA D ARC CANDIDA DE AGUIAR 85444499649,ESTABELECIMENTO SEM NOME,POINT (614823.31 7807965.97),0,"-19.8218207, -43.9031553"
139417,5611201.0,28-09-2014,NÃO,"AVENIDA AMINTAS JACQUES DE MORAES, 1001, NOVO GLORIA, BELO HORIZONTE, MG, BRASIL",STEFANE ANDRADE RAMOS 10235076686,ESTABELECIMENTO SEM NOME,POINT (602718.71 7799106.13),0,"-19.9084856, -44.0161045"
139762,5611201.0,07-10-2014,NÃO,"RUA ELSON NUNES DE SOUZA, 621, CASTELO, BELO HORIZONTE, MG, BRASIL",BRUNO AZEVEDO PRATA 04625089603,ESTABELECIMENTO SEM NOME,POINT (605216.84 7800629.00),0,"-19.8893581, -43.9943443"
139776,5611201.0,08-10-2014,SIM,"AVENIDA CRISTIANO MACHADO, 11833, VILA CLORIS, BELO HORIZONTE, MG, BRASIL",F.R AMORIM RESTAURANTE LTDA,GRILETTO,POINT (610389.44 7807924.83),0,"-19.8209408, -43.9473867"
139448,5611201.0,29-09-2014,NÃO,"AVENIDA PROFESSOR MARIO WERNECK, 1311, BURITIS, BELO HORIZONTE, MG, BRASIL",JACQUELINE LINDA MARQUES ANASTACIO 75905280649,ESTABELECIMENTO SEM NOME,POINT (608381.90 7791681.91),0,"-19.9718690, -43.9663321"
139123,5611201.0,19-09-2014,NÃO,"RUA LUZIA SALOMAO, 270, MANTIQUEIRA, BELO HORIZONTE, MG, BRASIL",GILBERTO ALVES 04368701690,IMPERIO 3G PIZZARIA,POINT (606740.77 7810211.83),0,"-19.8027128, -43.9798377"
139137,5611201.0,19-09-2014,NÃO,"RUA CARLOS GOES, 97, JARDIM MONTANHES, BELO HORIZONTE, MG, BRASIL",MARCIA BENFICA PIRES 39290514604,ESTABELECIMENTO SEM NOME,POINT (606518.09 7798437.60),0,"-19.9074881, -43.9822642"
393497,5611201.0,30-03-2023,NÃO,"RUA PRINCIPAL, 21, VILA BARRAGEM SANTA LUCIA, BELO HORIZONTE, MG, BRASIL",50.139.788 MARY PEREIRA GONCALVES DOS SANTOS,ESTABELECIMENTO SEM NOME,POINT (610375.61 7793580.98),0,"-19.9510696, -43.9457042"
394130,5611201.0,03-04-2023,NÃO,"RUA JOSE ANTENOR, 377, HELIOPOLIS, BELO HORIZONTE, MG, BRASIL",35.638.593 MARIA APARECIDA FERREIRA ESTEVAM,KI SABOR,POINT (611327.02 7805253.28),0,"-19.8451722, -43.9360289"
394141,5611201.0,03-04-2023,NÃO,"RUA JOSE CAMBRAIA DO NASCIMENTO, 10, HAVAI, BELO HORIZONTE, MG, BRASIL",50.187.190 MERI MARGARET TOMAZ,COMIDA DO BOM,POINT (607129.88 7792753.78),0,"-19.9583571, -43.9757574"
264181,5611201.0,30-07-2020,NÃO,"RUA ALTINOPOLIS, 11, PIRATININGA, BELO HORIZONTE, MG, BRASIL",CARLA FILIPE PEREIRA 82756457604,K&E LANCHES,POINT (605632.18 7809385.95),0,"-19.8108034, -43.9946726"
260704,5611204.0,29-06-2020,NÃO,"RUA CAMPINA VERDE, 782, SALGADO FILHO, BELO HORIZONTE, MG, BRASIL",CIL FARNEY DUARTE FERREIRA JUNIOR 07287347610,ESTABELECIMENTO SEM NOME,POINT (606549.03 7794142.20),0,"-19.9454868, -43.9829844"
261025,5611201.0,02-07-2020,NÃO,"RUA ANACYR DE ABREU, 126, COPACABANA, BELO HORIZONTE, MG, BRASIL",FLAVIO SALTARA 07141147667,DELICIA DE SABOR,POINT (605432.68 7806180.13),0,
261348,5611201.0,05-07-2020,NÃO,"RUA GUIMARAES PASSOS, 81, OESTE, BELO HORIZONTE, MG, BRASIL",LARISSA MARIANA DA SILVEIRA FIALHO 70122530616,GRUPO INOVARE,POINT (604322.08 7795464.28),0,"-19.9344874, -44.0030700"
261982,5611204.0,10-07-2020,SIM,"ALA MATURI, 160, DOM CABRAL, BELO HORIZONTE, MG, BRASIL",37.679.884 FARNEY VIEIRA SANTOS PIRES,ESTABELECIMENTO SEM NOME,POINT (604814.46 7796665.67),0,
262298,5611205.0,14-07-2020,NÃO,"RUA NEWTON PINTO DE SOUZA, 84, SANTA MONICA, BELO HORIZONTE, MG, BRASIL",HEMANOELA DIAS ALVES 06452704664,PETISCO EM CASA,POINT (607265.03 7807655.32),0,"-19.8244162, -43.9758025"
263237,5611201.0,22-07-2020,SIM,"RUA BARBARA HELIODORA, 141, LOURDES, BELO HORIZONTE, MG, BRASIL",MARILIA COMERCIO DE ALIMENTOS LTDA,ESTABELECIMENTO SEM NOME,POINT (610457.29 7795710.15),0,"-19.9314906, -43.9441206"
263866,5611201.0,28-07-2020,SIM,"RUA SAO CLEMENTE, 729, APARECIDA, BELO HORIZONTE, MG, BRASIL",DICKSON DESIDERIO DA SILVA 03382528606,DICKSON TELE REFEICOES,POINT (609554.69 7799809.99),0,"-19.8916164, -43.9536011"
263870,5611201.0,28-07-2020,SIM,"RUA DOS TUPIS, 369, CENTRO, BELO HORIZONTE, MG, BRASIL",CAFE BAHIA LTDA,CAFÉ BAHIA,POINT (610897.19 7796868.72),8,"-19.9210960, -43.9412527"
264464,5611201.0,01-08-2020,NÃO,"RUA FIRMINO COSTA, 91, JARDIM MONTANHES, BELO HORIZONTE, MG, BRASIL",ARTUR MAIA BORGES CANUTO 11788427629,IMPERIO DO FEIJAO,POINT (606664.19 7798409.55),0,"-19.9070072, -43.9812220"
264474,5611201.0,02-08-2020,NÃO,"RUA PADRE LEOPOLDO MERTENS, 1631, SAO FRANCISCO, BELO HORIZONTE, MG, BRASIL",CARLA VALERIA DA SILVA MEIRA 73999547634,SAGRADO BH,POINT (608476.61 7801336.04),0,"-19.8774596, -43.9603864"
259788,5611201.0,22-06-2020,NÃO,"RUA INGLATERRA, 84, JARDIM LEBLON, BELO HORIZONTE, MG, BRASIL",ELAINE DE LIMA 02070485684,ELAINE LIMA,POINT (606073.93 7807575.54),0,"-19.8285459, -43.9866491"
260096,5611201.0,24-06-2020,NÃO,"RUA DESEMBARGADOR SARAIVA, 405, ALTO VERA CRUZ, BELO HORIZONTE, MG, BRASIL",MARILIA RODRIGUES SANTOS 54664802668,DELICIAS DA BAIA,POINT (615851.43 7798579.04),0,"-19.9135184, -43.8914096"
261353,5611201.0,06-07-2020,NÃO,"RUA JORNALISTA GERALDO ALVIM, 91, SAO JOAO BATISTA, BELO HORIZONTE, MG, BRASIL",ANICE FLAVIANA BATISTA PINTO 02816267660,PIZZARIA DO GORDINHO,POINT (608859.44 7807803.03),0,"-19.8228312, -43.9603262"
261368,5611201.0,06-07-2020,NÃO,"RUA FLOR DE GOIABA, 30, PINDORAMA, BELO HORIZONTE, MG, BRASIL",FERNANDA MARTINS SILVA 09080870633,GOSTUM,POINT (602036.31 7797225.83),0,"-19.9186915, -44.0251450"
261672,5611201.0,08-07-2020,NÃO,"RUA DO OURO, 327, SERRA, BELO HORIZONTE, MG, BRASIL",LEONARDO DE PAULA ROCHA 05619104648,BISTRO VIEIRA ROCHA,POINT (612711.18 7795381.58),0,"-19.9335106, -43.9234402"
261674,5611205.0,08-07-2020,SIM,"AVENIDA BRIGADEIRO EDUARDO GOMES, 606, DOM BOSCO, BELO HORIZONTE, MG, BRASIL",RONAN CARLO DE CARVALHO VIEIRA 09737034660,NO ESPETO,POINT (604464.86 7798182.90),0,"-19.9077812, -44.0028738"
261690,5611201.0,08-07-2020,NÃO,"RUA SAO SALVADOR, 112, BONFIM, BELO HORIZONTE, MG, BRASIL",TAINA RODRIGUES VILELA 11743286651,RESTAURANTE FAMILIA VILELA,POINT (610058.21 7797874.41),0,"-19.9120129, -43.9485329"
262305,5611201.0,14-07-2020,NÃO,"RUA ALICE, 140, SANTA SOFIA, BELO HORIZONTE, MG, BRASIL",KARINA GISELE FERREIRA DA SILVA 08948004697,CASA NAPOLE,POINT (607969.13 7793780.39),0,"-19.9520585, -43.9667196"
263564,5611201.0,24-07-2020,SIM,"RUA BOAVENTURA, 1797, AEROPORTO, BELO HORIZONTE, MG, BRASIL",RESTAURANTE J C LTDA,TEMPERO DO CHEFE,POINT (609338.25 7804113.30),0,"-19.8546147, -43.9529184"
263569,5611201.0,24-07-2020,NÃO,"RUA DESEMBARGADOR ARTHUR ALBINO, 444, FLORAMAR, BELO HORIZONTE, MG, BRASIL",VICTOR HUGO MOURA DE CAMPOS MAGALHAES 15154573625,SABOR & ARTE,POINT (611903.28 7806661.34),0,"-19.8336362, -43.9332481"
264224,5611201.0,30-07-2020,NÃO,"RUA MARIO DE MELO, 367, ALIPIO DE MELO, BELO HORIZONTE, MG, BRASIL",NILZA DE FATIMA ROCHA 16189191649,CANTINA DA TIA NILZA,POINT (604523.31 7799147.40),0,"-19.9011159, -44.0018183"
261066,5611201.0,02-07-2020,NÃO,"RUA SENHOR SIMEONE, 326, JONAS VEIGA, BELO HORIZONTE, MG, BRASIL",MARIA TERESINHA GONCALVES 42591236615,RESTAURANTE ESTRELA DA MANHA,POINT (615893.17 7797191.83),0,"-19.9179274, -43.8921350"
261705,5611201.0,08-07-2020,NÃO,"AVENIDA SARAMENHA, 1726, GUARANI, BELO HORIZONTE, MG, BRASIL",VANDERSON CALU BARBOSA 03448801682,QUENTINHA DA SIMONE,POINT (613420.53 7805318.96),0,"-19.8407385, -43.9241907"
262326,5611201.0,14-07-2020,NÃO,"RUA ARARUANA, 180, AMBROSINA, BELO HORIZONTE, MG, BRASIL",SILVANA DE OLIVEIRA DIAS 00537480692,BAR E RESTAURANTE DAS COLEGUINHAS,POINT (606453.96 7795261.40),0,"-19.9375589, -43.9823615"
262337,5611201.0,14-07-2020,NÃO,"RUA CHRISTINA MARIA ASSIS, 593, CALIFORNIA, BELO HORIZONTE, MG, BRASIL",ROBERTA SANTOS DE QUEIROZ SILVA 10387251600,BATATARIA CALIFORNIA,POINT (602919.59 7796287.62),0,
262649,5611205.0,16-07-2020,SIM,"RUA PIUM I, 229, CRUZEIRO, BELO HORIZONTE, MG, BRASIL",MULLIGAN'S BAR LTDA,MULLIGAN'S PUB,POINT (612029.58 7794650.25),0,"-19.9426434, -43.9299187"
262651,5611201.0,16-07-2020,NÃO,"RUA CONDE RIBEIRO DO VALE, 463, SAGRADA FAMILIA, BELO HORIZONTE, MG, BRASIL",FABIANO AUGUSTO DE SOUZA 01449790631,CANTINA DA TIA MARLI NINICO,POINT (612556.46 7798893.26),0,"-19.9022720, -43.9282795"
263896,5611205.0,28-07-2020,SIM,"RUA ARAGUARI, 266, BARRO PRETO, BELO HORIZONTE, MG, BRASIL",BAR E RESTAURANTE ESQUINAO DO BARRO PRETO LTDA,ESTABELECIMENTO SEM NOME,POINT (610028.65 7796985.06),0,"-19.9183591, -43.9480173"
